Transaction_ID,Date,Store,Branch_ID,Sales_Channel,Product_ID,Product_Category,Product_Name,Brand,Unit_Cost,Unit_Price,Units_Sold,Revenue,Cost_of_Sales,Profit,Discount_Applied,Payment_Method,Transaction_Time,Customer_ID,Customer_Name,Gender,Age,Marital_Status,Occupation,Income_Level,Customer_Segment,Loyalty_Score,Stock_Available,Reorder_Level,Supplier,Restock_Frequency,Promotion_Type,Campaign_Name,Campaign_Spend,Customer_Response,Ad_Channel,Month,Year,Quarter,Weekday,Holiday_Period,Repeat_Purchase,Satisfaction_Score,Computed_Revenue,Region
T3770,2023-05-18,Port Harcourt,PO010,In-store,P5467,Groceries,Flour,Indomie,29058.601824502475,36522.0691569446,1,36522.0691569446,29058.601824502475,7463.467332442124,0,Online,12:17:42,C2646,Chioma Aliyu,F,34.0,Single,Teacher,High,Regular,76.0,90,76,MegaMart Supply,30,None,FestiveBonanza,283215,No,Social Media,May,2023,Q2,Thursday,False,False,3.1,494.55,South-South
T3771,2023-02-19,Lagos,LA006,Online,P8988,Fashion,Sneakers,Nike,154818.649752672,204716.10436550181,16,3275457.669848029,2477098.396042752,798359.273805277,1,POS,14:39:03,C7798,Blessing Eze,M,59.0,Single,Trader,Medium,Occasional,83.0,63,35,GameHub Africa,14,Flash Sale,SummerBlast,444700,No,Billboard,February,2023,Q1,Sunday,False,True,3.9,9016.41,South-West
T3772,2024-09-10,Enugu,EN004,In-store,P2965,Groceries,Flour,Dangote,28598.594418111898,35868.97837128554,17,609772.6323118543,486176.10510790226,123596.52720395202,1,Transfer,20:36:04,C2131,David Aliyu,M,33.0,Single,Doctor,Low,VIP,67.0,272,32,FashionBase Ltd,30,Discount,SummerBlast,258033,No,Social Media,September,2024,Q3,Tuesday,False,False,3.1,8148.78,South-East
T3773,2024-09-16,Lagos,LA005,Online,P3750,Toys,Toy Car,Hasbro,104746.81074019858,127066.54331367234,14,1778931.606391413,1466455.35036278,312476.25602863287,0,Online,20:34:05,C4961,Emeka Okafor,M,33.0,Married,Trader,Low,VIP,92.0,179,77,FoodPro Distributors,30,Discount,FestiveBonanza,665965,No,SMS,September,2024,Q3,Monday,True,True,3.8,14444.52,South-West
T3774,2023-09-11,Abuja,AB009,Online,P4602,Electronics,Refrigerator,Apple,557386.2250276777,758286.1328408603,7,5308002.929886022,3901703.575193744,1406299.3546922775,1,Cash,17:30:20,C2439,Sarah Ibrahim,F,29.0,Married,Engineer,Medium,VIP,74.0,114,76,FoodPro Distributors,7,None,MegaSaver,586699,No,Billboard,September,2023,Q3,Monday,True,True,3.4,1706.1000000000001,North-Central
T3775,2024-09-21,Ibadan,IB008,In-store,P8229,Electronics,Laptop,Samsung,178203.37935499972,219969.09849051773,10,2199690.9849051773,1782033.7935499973,417657.19135518,0,Cash,14:56:11,C4924,Victor Okafor,F,29.0,Single,Lawyer,Medium,VIP,51.0,138,33,FashionBase Ltd,7,Loyalty Offer,MegaSaver,768769,Yes,Email,September,2024,Q3,Saturday,False,True,3.6,645.76,South-West
T3776,2024-12-10,Port Harcourt,PO006,Online,P7944,Sports,Running Shoes,Adidas,12402.27353136315,16037.298098285322,16,256596.76957256516,198436.3765018104,58160.39307075477,1,Online,21:27:25,C2493,David Aliyu,F,57.0,Single,Student,High,Occasional,45.0,27,57,MegaMart Supply,14,Flash Sale,MegaSaver,715406,Yes,SMS,December,2024,Q4,Tuesday,False,False,4.6,8995.95,South-South
T3777,2024-07-16,Port Harcourt,PO007,In-store,P7153,Electronics,Laptop,Apple,527810.6515785875,668686.8817374778,10,6686868.817374779,5278106.515785875,1408762.301588904,1,Online,11:25:34,C642,Blessing Eze,M,37.0,Married,Teacher,High,VIP,75.0,171,50,FoodPro Distributors,7,Discount,WeekendRush,446028,No,Radio,July,2024,Q3,Tuesday,True,True,4.4,5222.3,South-South
T3778,2024-03-01,Benin,BE002,In-store,P4412,Sports,Football,Puma,25409.47682664833,33351.96969267319,14,466927.5756974247,355732.6755730766,111194.90012434812,1,Cash,9:37:59,C113,Grace James,M,57.0,Married,Civil Servant,Low,Regular,79.0,230,40,MegaMart Supply,7,Discount,NaijaDeals,336088,Yes,Social Media,March,2024,Q1,Friday,True,False,3.5,12272.26,South-South
T3779,2024-06-30,Port Harcourt,PO001,Online,P5809,Electronics,Air Conditioner,LG,937553.6805706904,1275104.3357282835,16,20401669.371652536,15000858.889131047,5400810.482521489,1,Online,9:07:13,C7602,Sarah Okafor,M,25.0,Single,Student,High,Regular,97.0,117,75,FashionBase Ltd,7,Discount,FestiveBonanza,810387,Yes,Email,June,2024,Q2,Sunday,True,True,4.2,16491.75,South-South
T3780,2023-10-29,Kano,KA009,Online,P8769,Sports,Running Shoes,Puma,78905.06606538116,95608.51785271031,17,1625344.8034960753,1341386.12311148,283958.6803845954,1,Transfer,19:52:52,C9947,Tolu Aliyu,F,24.0,Single,Designer,Medium,Regular,47.0,75,30,TechWorld Nigeria,30,None,CustomerLove,236982,Yes,SMS,October,2023,Q4,Sunday,True,True,4.6,19214.4,North-West
T3781,2024-08-03,Abuja,AB007,In-store,P7711,Sports,Tennis Racket,Adidas,43344.775109121736,56229.965089818215,19,1068369.3367065461,823550.727073313,244818.60963323317,1,Transfer,15:29:14,C7085,Emeka Agina,M,20.0,Single,Engineer,High,Regular,57.0,56,33,TechWorld Nigeria,7,Discount,MegaSaver,253700,Yes,Billboard,August,2024,Q3,Saturday,True,False,4.2,8162.21,North-Central
T3782,2023-12-15,Abuja,AB005,In-store,P3877,Sports,Football,Nike,58938.209077813364,74284.48471849265,15,1114267.2707773896,884073.1361672005,230194.13461018912,1,Cash,17:57:34,C5467,Chioma Adeniyi,M,55.0,Married,Engineer,Low,Occasional,48.0,33,37,FoodPro Distributors,30,Discount,WeekendRush,922652,No,Email,December,2023,Q4,Friday,False,True,4.008321775312067,2447.34,North-Central
T3783,2023-02-18,Enugu,EN002,Online,P9059,Toys,Board Game,Disney,70831.2338702608,88591.97493700145,16,1417471.5989920232,1133299.7419241727,284171.8570678504,1,Transfer,11:52:25,C4330,Aisha Adeniyi,M,29.0,Single,Teacher,Medium,Occasional,62.0,188,57,GameHub Africa,30,Loyalty Offer,WeekendRush,775072,No,Radio,February,2023,Q1,Saturday,False,False,3.5,11599.44,South-East
T3784,2023-03-15,Abuja,AB008,In-store,P2279,Electronics,Smartphone,Sony,689597.8761630299,871701.2899453938,8,6973610.31956315,5516783.009304239,1456827.310258911,1,Transfer,18:46:29,C5147,Chioma Eze,M,58.0,Married,Engineer,Low,VIP,63.0,237,78,GameHub Africa,7,Loyalty Offer,NaijaDeals,270668,Yes,Billboard,March,2023,Q1,Wednesday,True,False,4.4,2022.23,North-Central
T3785,2024-12-04,Lagos,LA004,In-store,P5666,Sports,Tennis Racket,Adidas,41906.14766558886,49946.74228316426,19,948988.1033801209,796216.8056461883,152771.29773393262,1,Transfer,18:21:13,C9979,Aisha Adeniyi,F,53.0,Married,Designer,Medium,Regular,40.0,61,45,GameHub Africa,14,None,CustomerLove,332230,Yes,Email,December,2024,Q4,Wednesday,True,False,5.0,6621.28,South-West
T3786,2023-09-18,Ibadan,IB005,In-store,P8794,Toys,Doll,Disney,71755.73525762091,95751.85867553824,8,766014.8694043059,574045.8820609673,191968.98734333867,1,Cash,11:33:07,C751,Chioma Okafor,F,22.0,Married,Student,Medium,Occasional,94.0,177,41,TechWorld Nigeria,30,Discount,SummerBlast,772840,No,Billboard,September,2023,Q3,Monday,False,True,4.9,1696.9399999999998,South-West
T3787,2023-12-22,Enugu,EN010,Online,P3539,Groceries,Noodles,Dangote,9657.855212845796,11735.91142129692,2,23471.82284259384,19315.71042569159,4156.112416902248,1,Online,18:51:01,C5761,Sarah Olu,F,26.0,Single,Doctor,Medium,Regular,56.0,267,52,GameHub Africa,30,Discount,MegaSaver,996825,Yes,Social Media,December,2023,Q4,Friday,True,False,3.1,1889.38,South-East
T3788,2024-08-04,Lagos,LA001,In-store,P7994,Groceries,Cooking Oil,Golden Penny,19349.146435782415,23026.490766446066,23,529609.2876282595,445030.36802299554,84578.91960526397,1,Transfer,19:22:50,C3317,David Agina,M,48.0,Single,Student,High,Regular,85.0,101,63,TechWorld Nigeria,7,Flash Sale,FestiveBonanza,844793,Yes,Radio,August,2024,Q3,Sunday,False,True,3.7,8345.75,South-West
T3789,2024-08-24,Abuja,AB009,In-store,P6437,Groceries,Cooking Oil,Dangote,28873.869557991788,33253.271249976584,10,332532.71249976585,288738.69557991787,43794.016919847985,1,Cash,9:03:05,C6970,Sarah Eze,F,19.0,Single,Lawyer,Medium,Occasional,89.0,227,72,MegaMart Supply,7,Discount,FestiveBonanza,250276,No,Billboard,August,2024,Q3,Saturday,True,True,4.8,314.18999999999994,North-Central
T3790,2023-09-17,Enugu,EN003,In-store,P2849,Electronics,Laptop,Sony,659013.1795891409,807364.217923475,9,7266277.961311275,5931118.616302269,1335159.3450090066,1,Transfer,18:08:06,C6127,David Eze,M,34.0,Single,Teacher,Medium,VIP,47.0,273,37,TechWorld Nigeria,14,Flash Sale,SummerBlast,406836,Yes,Billboard,September,2023,Q3,Sunday,False,True,4.6,2288.9700000000003,South-East
T3791,2024-09-29,Port Harcourt,PO006,Online,P6845,Groceries,Sugar,Indomie,49500.73298224048,58226.078444722145,12,698712.9413366658,594008.7957868858,104704.14554977999,1,Online,10:19:52,C9436,Sarah Adeniyi,M,27.0,Married,Doctor,Medium,Regular,84.0,110,68,GameHub Africa,30,None,WeekendRush,310817,No,SMS,September,2024,Q3,Sunday,True,True,4.0,9456.039999999999,South-South
T3792,2023-10-22,Enugu,EN006,In-store,P5401,Electronics,Smartphone,HP,272274.12137927976,370485.15193465044,17,6298247.582889058,4628660.063447756,1669587.519441302,1,Online,9:42:01,C8997,Chioma Olu,M,36.0,Single,Engineer,Medium,Regular,48.0,286,56,MegaMart Supply,7,None,WeekendRush,536103,Yes,Radio,October,2023,Q4,Sunday,False,True,4.6,1378.8,South-East
T3793,2024-10-02,Enugu,EN001,In-store,P6350,Sports,Running Shoes,Puma,39323.6429278149,49301.68987625266,4,197206.75950501065,157294.5717112596,39912.18779375104,1,POS,9:58:38,C6116,Chioma Eze,M,55.0,Married,Student,Medium,Occasional,54.0,281,52,TechWorld Nigeria,14,Loyalty Offer,WeekendRush,966477,Yes,Radio,October,2024,Q4,Wednesday,False,False,4.1,4595.44,South-East
T3794,2023-11-09,Enugu,EN004,Online,P8605,Fashion,Dress,Adidas,18838.875763648128,26561.264647399003,4,106245.05858959601,75355.50305459251,30889.5555350035,1,Online,13:47:44,C6417,Chioma Olu,F,45.0,Married,Engineer,Low,Occasional,52.0,21,47,GameHub Africa,14,Discount,CustomerLove,668511,Yes,Radio,November,2023,Q4,Thursday,False,True,5.0,570.6,South-East
T3795,2024-09-03,Lagos,LA005,Online,P6748,Sports,Tennis Racket,Puma,85913.7207900832,112626.44600030585,13,1464143.798003976,1116878.3702710816,347265.42773289443,1,Transfer,16:40:03,C645,Chioma Eze,M,28.0,Single,Engineer,High,Regular,53.0,48,52,MegaMart Supply,30,Discount,NaijaDeals,904960,Yes,SMS,September,2024,Q3,Tuesday,False,False,3.1,2263.1400000000003,South-West
T3796,2023-07-01,Benin,BE001,In-store,P4385,Groceries,Rice,Golden Penny,3048.980760359956,3708.4025697342395,10,37084.0256973424,30489.807603599562,6594.218093742835,1,Online,18:49:26,C7879,Victor James,M,53.0,Married,Banker,High,Occasional,51.0,141,62,GameHub Africa,14,None,FestiveBonanza,740798,No,Billboard,July,2023,Q3,Saturday,False,False,3.6,3447.6,South-South
T3797,2024-11-16,Enugu,EN002,In-store,P2340,Sports,Football,Nike,42188.44258335336,55267.05987400267,11,607937.6586140294,464072.86841688695,143864.79019714246,0,Transfer,14:01:03,C637,Blessing Ibrahim,M,57.0,Single,Engineer,Medium,Occasional,80.0,91,50,MegaMart Supply,7,Discount,CustomerLove,992090,No,Radio,November,2024,Q4,Saturday,False,True,3.5,3748.56,South-East
T3798,2023-12-30,Ibadan,IB005,In-store,P6974,Fashion,Sneakers,Nike,58379.81600535232,80598.72535495476,6,483592.35212972853,350278.89603211393,133313.4560976146,1,POS,19:03:20,C152,Emeka Aliyu,F,36.0,Married,Teacher,Low,Regular,57.0,286,77,TechWorld Nigeria,7,Loyalty Offer,NaijaDeals,315980,Yes,Email,December,2023,Q4,Saturday,False,True,3.1,1959.05,South-West
T3799,2023-07-07,Kano,KA010,Online,P6272,Groceries,Sugar,Nestle,5863.827716193605,7044.702607020772,9,63402.32346318695,52774.449445742444,10627.874017444505,0,POS,15:53:57,C9069,David Agina,F,43.0,Married,Banker,Low,VIP,67.0,299,58,MegaMart Supply,14,Flash Sale,FestiveBonanza,776491,No,Radio,July,2023,Q3,Friday,True,False,3.9,5960.02,North-West
T3800,2024-07-22,Benin,BE002,Online,P2947,Fashion,Sneakers,Puma,42521.4663898053,57701.9039854291,3,173105.7119562873,127564.39916941589,45541.31278687141,1,POS,9:22:55,C6970,David Okafor,F,33.0,Married,Designer,Medium,VIP,51.0,20,73,GameHub Africa,14,Discount,MegaSaver,313083,Yes,Billboard,July,2024,Q3,Monday,True,True,4.3,2931.1499999999996,South-South
T3801,2024-06-26,Abuja,AB010,Online,P1665,Fashion,Dress,Puma,120934.95073603996,170595.43696201913,22,3753099.6131644207,2660568.916192879,1092530.6969715417,1,POS,16:58:16,C6697,Emeka James,M,32.0,Married,Doctor,High,Occasional,75.0,41,33,FoodPro Distributors,30,Flash Sale,MegaSaver,897181,Yes,Social Media,June,2024,Q2,Wednesday,True,True,4.6,3819.0,North-Central
T3802,2024-08-18,Port Harcourt,PO003,In-store,P1847,Electronics,Laptop,LG,1144444.1341387606,1443567.442438966,4,5774269.769755864,4577776.5365550425,1196493.233200821,0,Transfer,13:34:44,C2200,Chioma Okafor,F,32.0,Single,Banker,Medium,VIP,87.0,75,34,GameHub Africa,30,Flash Sale,FestiveBonanza,245637,Yes,Social Media,August,2024,Q3,Sunday,False,True,4.6,3751.64,South-South
T3803,2024-10-25,Lagos,LA005,In-store,P9763,Groceries,Pasta,Nestle,16467.055229641333,18825.377699681678,2,37650.755399363356,32934.11045928267,4716.644940080689,1,Transfer,18:40:20,C5117,Victor Ibrahim,M,50.0,Single,Designer,Medium,Regular,97.0,212,49,FashionBase Ltd,14,Flash Sale,MegaSaver,499205,No,SMS,October,2024,Q4,Friday,True,False,3.3,754.14,South-West
T3804,2024-07-01,Ibadan,IB010,Online,P2767,Groceries,Noodles,Indomie,57148.92263090686,70307.63485344945,22,1546767.9667758879,1257276.297879951,289491.6688959368,0,Cash,8:10:50,C1709,David Olu,F,35.0,Single,Student,Medium,Regular,54.0,225,38,MegaMart Supply,30,Flash Sale,SummerBlast,348649,No,Social Media,July,2024,Q3,Monday,True,True,3.0,18225.72,South-West
T3805,2024-12-25,Lagos,LA008,Online,P5807,Sports,Running Shoes,Puma,123475.32966983589,151269.1861035985,18,2722845.349864773,2222555.934057046,500289.4158077268,1,POS,8:45:34,C3494,Grace Adeniyi,M,19.0,Single,Designer,Medium,Regular,44.0,171,55,FoodPro Distributors,14,Flash Sale,CustomerLove,738313,Yes,Radio,December,2024,Q4,Wednesday,False,True,3.7,12654.15,South-West
T3806,2024-02-12,Ibadan,IB007,In-store,P8692,Fashion,Shirt,Puma,121702.74472358442,173413.1715157916,18,3121437.087284249,2190649.4050245197,930787.6822597291,0,Cash,8:59:37,C5726,Victor James,F,19.0,Single,Engineer,High,VIP,41.0,283,78,FashionBase Ltd,14,None,NaijaDeals,341657,No,Radio,February,2024,Q1,Monday,True,False,3.7,5184.900000000001,South-West
T3807,2024-09-09,Abuja,AB007,Online,P1701,Fashion,Shirt,Puma,111975.4404380633,158897.56213240908,4,635590.2485296363,447901.7617522532,187688.48677738308,1,Transfer,12:29:39,C3692,Sarah Adeniyi,M,54.0,Married,Civil Servant,High,VIP,40.0,190,63,TechWorld Nigeria,30,Loyalty Offer,WeekendRush,206460,Yes,Billboard,September,2024,Q3,Monday,True,True,4.0,837.52,North-Central
T3808,2024-02-18,Abuja,AB008,In-store,P5382,Electronics,Smartphone,Apple,297265.031770684,387709.64941646904,22,8529612.287162319,6539830.698955048,1989781.588207271,1,Online,20:13:06,C354,Emeka Eze,F,34.0,Single,Lawyer,Low,Occasional,80.0,262,72,FoodPro Distributors,30,Discount,CustomerLove,698835,Yes,Social Media,February,2024,Q1,Sunday,True,False,4.3,14167.4,North-Central
T3809,2023-12-08,Lagos,LA010,Online,P9231,Electronics,Smart TV,HP,228874.23921904832,311729.7097964315,24,7481513.035114355,5492981.74125716,1988531.2938571954,1,Cash,16:19:49,C215,Chioma Eze,F,56.0,Married,Lawyer,Medium,Regular,93.0,46,47,MegaMart Supply,30,Discount,FestiveBonanza,637893,Yes,Billboard,December,2023,Q4,Friday,False,True,3.2,12682.8,South-West
T3810,2023-08-08,Enugu,EN004,In-store,P4419,Groceries,Beverage,Dangote,41609.92193197902,47859.753074622866,7,335018.27152236004,291269.45352385315,43748.817998506885,1,Online,12:41:17,C7876,Aisha Eze,M,49.0,Married,Banker,High,Occasional,77.0,289,51,MegaMart Supply,7,Flash Sale,NaijaDeals,266133,No,SMS,August,2023,Q3,Tuesday,True,False,3.6,4989.599999999999,South-East
T3811,2023-06-12,Benin,BE005,Online,P1393,Toys,Board Game,Lego,42486.17549625873,55373.1288852908,16,885970.0621646527,679778.8079401397,206191.25422451308,1,Online,10:07:55,C7184,John Agina,M,25.0,Married,Engineer,Low,VIP,71.0,218,45,TechWorld Nigeria,14,None,MegaSaver,641617,Yes,SMS,June,2023,Q2,Monday,False,False,5.0,1369.95,South-South
T3812,2023-08-08,Benin,BE007,In-store,P4679,Groceries,Pasta,Nestle,12834.466550501815,14713.597325083416,15,220703.95987625123,192516.99825752722,28186.961618724017,1,POS,12:40:15,C4320,Grace James,M,24.0,Married,Banker,Low,Regular,96.0,168,71,FoodPro Distributors,7,Discount,NaijaDeals,841754,Yes,Email,August,2023,Q3,Tuesday,True,True,4.6,2925.02,South-South
T3813,2023-09-27,Abuja,AB009,Online,P3416,Sports,Running Shoes,Nike,16848.289887116895,20956.954454927385,22,461052.9980084025,370662.37751657167,90390.6204918308,1,Online,18:39:31,C477,David Eze,M,35.0,Married,Trader,High,Regular,58.0,253,71,TechWorld Nigeria,14,None,MegaSaver,247696,No,Email,September,2023,Q3,Wednesday,True,True,4.5,4657.200000000001,North-Central
T3814,2024-09-23,Lagos,LA003,In-store,P1357,Groceries,Beverage,Dangote,46838.968345691246,56814.6179308617,8,454516.9434468936,374711.74676552997,79805.19668136362,1,Transfer,11:25:21,C5009,Aisha Okafor,M,20.0,Single,Lawyer,Low,Occasional,81.0,166,58,TechWorld Nigeria,7,Discount,WeekendRush,626112,Yes,Billboard,September,2024,Q3,Monday,False,False,4.7,3672.27,South-West
T3815,2024-02-04,Ibadan,IB005,Online,P2036,Fashion,Jeans,Adidas,148996.39090477716,210064.26841482814,13,2730835.489392766,1936953.0817621031,793882.4076306627,0,POS,21:13:40,C7235,Blessing Adeniyi,F,35.0,Married,Student,Low,Occasional,74.0,223,59,GameHub Africa,7,Flash Sale,SummerBlast,688172,Yes,SMS,February,2024,Q1,Sunday,False,False,4.2,13218.04,South-West
T3816,2023-07-01,Enugu,EN006,Online,P3467,Groceries,Cooking Oil,Golden Penny,20908.241828360424,24216.580092910324,16,387465.2814865652,334531.8692537668,52933.41223279841,1,Cash,13:20:13,C6844,Grace James,F,37.0,Married,Lawyer,High,Regular,55.0,269,41,GameHub Africa,14,Flash Sale,CustomerLove,451091,Yes,Billboard,July,2023,Q3,Saturday,False,True,3.5,13457.2,South-East
T3817,2024-09-09,Enugu,EN002,Online,P8552,Electronics,Generator,Tecno,335133.78627449356,411375.13607154245,16,6582002.177144679,5362140.580391897,1219861.5967527824,0,Online,11:12:34,C5704,Victor Eze,M,33.0,Single,Civil Servant,Medium,Occasional,42.0,136,75,TechWorld Nigeria,14,Discount,NaijaDeals,716775,No,Social Media,September,2024,Q3,Monday,False,True,3.3,1762.5600000000002,South-East
T3818,2024-12-29,Enugu,EN004,In-store,P4181,Fashion,Jacket,Nike,123207.45419741269,163930.6181607095,9,1475375.5634463856,1108867.0877767142,366508.4756696713,1,POS,15:50:28,C5441,Tolu Adeniyi,F,34.0,Married,Student,High,VIP,62.0,113,31,FashionBase Ltd,7,Flash Sale,NaijaDeals,545775,Yes,Social Media,December,2024,Q4,Sunday,True,False,3.2,6743.7,South-East
T3819,2023-07-24,Port Harcourt,PO004,Online,P2853,Sports,Running Shoes,Adidas,37291.96362718143,46725.55541363465,3,140176.66624090396,111875.8908815443,28300.775359359657,1,POS,19:58:00,C5838,Victor James,F,35.0,Single,Trader,Medium,Regular,62.0,219,57,FoodPro Distributors,30,Flash Sale,FestiveBonanza,645523,Yes,SMS,July,2023,Q3,Monday,False,False,3.9,3242.91,South-South
T3820,2024-08-04,Kano,KA009,Online,P6384,Fashion,Jeans,Adidas,81091.10232950887,109780.4120830029,4,439121.6483320116,324364.40931803547,114757.23901397613,1,Online,19:05:20,C5890,Victor Agina,F,22.0,Single,Student,High,Regular,49.0,222,50,FashionBase Ltd,7,Discount,WeekendRush,221876,No,Social Media,August,2024,Q3,Sunday,True,False,3.7,2731.3,North-West
T3821,2024-07-09,Benin,BE009,Online,P5018,Toys,Toy Car,Disney,39555.52033937229,47659.68235839148,4,190638.72943356592,158222.08135748917,32416.64807607676,1,POS,11:59:48,C2363,Sarah Eze,F,40.0,Single,Trader,Low,VIP,79.0,24,72,TechWorld Nigeria,14,Discount,MegaSaver,630276,No,Billboard,July,2024,Q3,Tuesday,True,False,4.6,3558.24,South-South
T3822,2023-08-16,Lagos,LA005,Online,P8457,Toys,Doll,Mattel,90454.51479656568,119972.54204143859,5,599862.7102071929,452272.5739828284,147590.1362243645,1,POS,13:27:00,C8570,Emeka Eze,F,50.0,Married,Civil Servant,Low,Regular,87.0,142,46,TechWorld Nigeria,7,Loyalty Offer,MegaSaver,390595,No,Radio,August,2023,Q3,Wednesday,False,False,3.2,4532.0,South-West
T3823,2024-11-26,Benin,BE001,Online,P4222,Toys,Action Figure,Mattel,9105.309565942514,10856.941242653078,4,43427.76497061231,36421.23826377006,7006.5267068422545,0,Transfer,13:29:23,C5667,Chioma James,F,21.0,Single,Banker,Medium,Regular,58.0,128,44,GameHub Africa,14,Discount,NaijaDeals,872048,No,SMS,November,2024,Q4,Tuesday,False,True,3.8,3013.6,South-South
T3824,2024-09-10,Enugu,EN003,In-store,P2527,Toys,Action Figure,Hasbro,8934.410936368833,11311.216409277948,10,113112.16409277948,89344.10936368833,23768.05472909115,1,Cash,13:28:10,C4304,David Adeniyi,M,18.0,Married,Doctor,High,VIP,77.0,139,36,FashionBase Ltd,30,None,WeekendRush,553614,No,SMS,September,2024,Q3,Tuesday,False,False,4.9,11470.689999999999,South-East
T3825,2024-08-18,Abuja,AB007,Online,P6498,Toys,Toy Car,Hasbro,55143.51672086979,71102.3538649016,6,426614.1231894096,330861.10032521875,95753.02286419086,1,Online,21:42:30,C9799,Grace Agina,F,43.0,Single,Teacher,Low,Occasional,100.0,188,54,FoodPro Distributors,14,Flash Sale,WeekendRush,306051,No,Radio,August,2024,Q3,Sunday,False,True,3.9,3198.8999999999996,North-Central
T3826,2023-09-07,Benin,BE002,Online,P6254,Fashion,Trousers,Nike,150762.1645344439,196073.95006356714,2,392147.9001271343,301524.3290688878,90623.57105824648,1,Online,16:26:01,C9895,Grace Agina,F,43.0,Married,Engineer,Medium,VIP,41.0,242,60,GameHub Africa,14,Loyalty Offer,CustomerLove,987748,No,SMS,September,2023,Q3,Thursday,True,True,4.6,1718.82,South-South
T3827,2024-03-16,Port Harcourt,PO001,In-store,P8917,Toys,Puzzle,Disney,77444.15520530335,91078.81639906541,10,910788.1639906542,774441.5520530335,136346.61193762068,1,Transfer,12:36:49,C456,David Olu,M,56.0,Single,Teacher,Low,Regular,70.26907073509015,296,36,FashionBase Ltd,30,Loyalty Offer,FestiveBonanza,867778,No,Email,March,2024,Q1,Saturday,False,True,3.6,597.6,South-South
